loyalty_number,province,gender,education,salary,marital_status,loyalty_card,customer_lifetime_value,enrollment_type,total_flights,engagement_status,lifespan,enrollment_date
342527,Ontario,Female,Bachelor,77280.0,Married,Star,2472.25,Standard,59,Engaged,3,2015-10-01
342554,Quebec,Male,College,66801.5,Single,Star,2195.3,Standard,34,Engaged,2,2016-06-01
342569,Ontario,Female,College,67178.0,Single,Star,2230.28,Standard,0,Disengaged,2,2016-07-01
342570,Newfoundland,Female,Bachelor,50398.0,Married,Star,35022.45,Standard,40,Engaged,5,2013-01-01
342583,British Columbia,Female,Bachelor,81786.0,Single,Aurora,9175.17,Standard,53,Engaged,3,2015-02-01
342679,Ontario,Male,College,66801.5,Married,Star,4652.89,Standard,37,Engaged,3,2015-04-01
342725,Ontario,Male,Bachelor,101933.0,Married,Star,2471.53,Standard,47,Engaged,4,2014-03-01
342836,British Columbia,Female,Bachelor,104125.0,Married,Nova,4909.03,Standard,18,Disengaged,1,2017-12-01
342929,Ontario,Male,Doctor,248809.0,Married,Star,4145.71,Standard,33,Engaged,4,2014-06-01
342945,Quebec,Female,Bachelor,99622.0,Single,Nova,3980.84,Standard,11,Disengaged,3,2015-04-01
342958,New Brunswick,Female,Bachelor,47545.0,Married,Aurora,5218.97,Standard,21,Engaged,1,2017-10-01
342980,Alberta,Female,Bachelor,69086.0,Single,Aurora,19480.5,2018 Promotion,29,Engaged,0,2018-02-01
343001,Nova Scotia,Female,College,67178.0,Married,Aurora,5310.86,Standard,32,Engaged,2,2016-03-01
343011,Saskatchewan,Female,Bachelor,74699.0,Divorced,Star,8861.48,Standard,30,Engaged,4,2014-05-01
343051,Quebec,Male,Bachelor,63561.0,Married,Nova,8730.42,2018 Promotion,76,Engaged,0,2018-03-01
343103,British Columbia,Male,Bachelor,56409.0,Married,Star,2526.73,Standard,39,Engaged,5,2013-09-01
343139,Manitoba,Female,Bachelor,65151.0,Married,Aurora,41745.01,Standard,40,Engaged,6,2012-06-01
343218,British Columbia,Male,High School or Below,50636.0,Married,Star,21480.82,Standard,35,Engaged,5,2013-04-01
343247,British Columbia,Female,Bachelor,53244.0,Single,Nova,3351.57,Standard,11,Disengaged,0,2018-06-01
343377,Saskatchewan,Female,Bachelor,47541.0,Married,Star,4920.49,Standard,43,Engaged,6,2012-11-01
343383,Alberta,Male,Bachelor,71335.0,Married,Star,2790.68,Standard,33,Engaged,6,2012-08-01
343547,Ontario,Female,College,67178.0,Single,Nova,2746.9,Standard,37,Engaged,2,2016-07-01
343605,Ontario,Male,College,66801.5,Divorced,Star,6846.15,Standard,41,Engaged,3,2015-02-01
343706,Ontario,Female,Bachelor,69274.0,Single,Nova,5780.18,Standard,37,Engaged,2,2016-07-01
343879,Alberta,Female,Bachelor,64001.0,Single,Star,2514.59,Standard,14,Disengaged,1,2017-12-01
343884,Quebec,Female,College,67178.0,Single,Aurora,12515.18,Standard,0,Disengaged,0,2018-10-01
343994,British Columbia,Female,Bachelor,72888.0,Married,Aurora,5479.56,Standard,57,Engaged,3,2015-12-01
344009,Quebec,Male,Bachelor,94911.0,Married,Star,4117.47,Standard,28,Engaged,1,2017-05-01
344039,Newfoundland,Female,Bachelor,63899.0,Single,Nova,13448.81,Standard,8,Disengaged,0,2018-09-01
344052,British Columbia,Male,Bachelor,90227.0,Married,Star,2638.14,Standard,16,Disengaged,1,2017-12-01
344121,Ontario,Male,Bachelor,101186.0,Divorced,Aurora,5520.48,Standard,42,Engaged,2,2016-04-01
344180,British Columbia,Male,College,66801.5,Single,Star,4502.67,Standard,22,Engaged,1,2017-07-01
344199,Ontario,Male,College,66801.5,Married,Star,4563.87,Standard,34,Engaged,6,2012-07-01
344232,Quebec,Male,Bachelor,93849.0,Married,Star,51426.25,Standard,34,Engaged,6,2012-07-01
344260,Ontario,Male,Doctor,135236.0,Married,Star,2631.88,Standard,27,Engaged,5,2013-09-01
344372,British Columbia,Female,Bachelor,49894.0,Married,Star,11923.75,2018 Promotion,81,Engaged,0,2018-03-01
344413,British Columbia,Female,Bachelor,94341.0,Married,Nova,16265.59,Standard,34,Engaged,6,2012-07-01
344464,Ontario,Female,Bachelor,57633.0,Married,Nova,15025.19,Standard,29,Engaged,2,2016-02-01
344483,New Brunswick,Male,College,66801.5,Single,Nova,12495.74,Standard,55,Engaged,4,2014-05-01
344527,Quebec,Female,Bachelor,97976.0,Married,Star,31269.27,Standard,36,Engaged,0,2018-07-01
344570,Ontario,Female,College,67178.0,Single,Aurora,6647.85,Standard,12,Disengaged,1,2017-10-01
344580,Alberta,Male,Bachelor,92128.0,Single,Nova,4538.85,Standard,16,Disengaged,1,2017-10-01
344627,Quebec,Female,College,67178.0,Married,Star,2703.47,Standard,45,Engaged,5,2013-01-01
344669,British Columbia,Male,Bachelor,85833.0,Married,Nova,3331.45,Standard,4,Disengaged,0,2018-08-01
344671,Ontario,Male,Bachelor,84931.0,Married,Aurora,10932.21,Standard,17,Disengaged,1,2017-11-01
344749,Ontario,Male,Bachelor,88655.0,Divorced,Aurora,5382.75,Standard,6,Disengaged,0,2018-10-01
344797,Quebec,Male,Bachelor,53169.0,Married,Nova,8178.24,Standard,34,Engaged,1,2017-03-01
344990,British Columbia,Female,Bachelor,50800.0,Divorced,Nova,3265.16,Standard,46,Engaged,2,2016-06-01
344998,Ontario,Female,College,67178.0,Married,Star,3420.45,Standard,30,Engaged,2,2016-10-01
345014,British Columbia,Male,College,66801.5,Single,Aurora,5009.6,Standard,40,Engaged,0,2018-07-01
345090,New Brunswick,Female,Bachelor,67535.0,Married,Aurora,7783.78,Standard,5,Disengaged,0,2018-11-01
345099,Alberta,Male,Master,123841.0,Married,Star,7019.18,Standard,37,Engaged,3,2015-03-01
345238,Quebec,Female,Bachelor,92496.0,Married,Aurora,8408.32,Standard,36,Engaged,2,2016-11-01
345244,Ontario,Male,Bachelor,103320.0,Divorced,Nova,7756.44,Standard,29,Engaged,4,2014-08-01
345518,Ontario,Male,College,66801.5,Single,Star,1898.68,Standard,38,Engaged,2,2016-01-01
345572,British Columbia,Female,Bachelor,73077.0,Married,Nova,14718.12,Standard,41,Engaged,5,2013-11-01
345597,British Columbia,Female,Doctor,156578.0,Married,Star,2470.44,Standard,42,Engaged,5,2013-04-01
345608,Alberta,Female,Bachelor,99973.0,Divorced,Aurora,5090.78,Standard,36,Engaged,6,2012-05-01
345615,British Columbia,Male,College,66801.5,Single,Nova,4655.39,Standard,39,Engaged,1,2017-06-01
345657,British Columbia,Female,Bachelor,77816.0,Divorced,Aurora,5581.76,2018 Promotion,54,Engaged,0,2018-04-01
345682,British Columbia,Female,College,67178.0,Single,Star,7917.12,Standard,43,Engaged,2,2016-11-01
345765,Quebec,Female,Bachelor,65151.0,Married,Aurora,41745.01,Standard,51,Engaged,2,2016-12-01
345802,Quebec,Female,College,67178.0,Single,Nova,4484.25,Standard,36,Engaged,4,2014-05-01
345840,Quebec,Female,College,67178.0,Divorced,Star,6860.59,Standard,14,Disengaged,0,2018-01-01
345841,Quebec,Female,Bachelor,77473.0,Married,Nova,5029.67,Standard,37,Engaged,2,2016-03-01
345908,British Columbia,Female,High School or Below,52054.0,Married,Nova,5652.72,Standard,32,Engaged,1,2017-09-01
345931,British Columbia,Female,Bachelor,93834.0,Married,Nova,7291.6,Standard,40,Engaged,3,2015-12-01
345959,Quebec,Male,Bachelor,76485.0,Single,Aurora,7507.46,Standard,2,Disengaged,0,2018-11-01
345978,Saskatchewan,Male,Bachelor,79593.0,Married,Star,5213.37,Standard,10,Disengaged,0,2018-05-01
346090,Ontario,Female,College,67178.0,Married,Nova,7247.5,Standard,45,Engaged,6,2012-11-01
346103,British Columbia,Female,High School or Below,75379.0,Single,Nova,4633.34,Standard,53,Engaged,1,2017-02-01
346163,British Columbia,Female,Bachelor,57159.0,Divorced,Star,3126.27,Standard,31,Engaged,5,2013-10-01
346205,Ontario,Female,Bachelor,90086.0,Married,Nova,2754.46,Standard,35,Engaged,4,2014-02-01
346225,British Columbia,Female,Bachelor,102479.0,Single,Nova,4072.85,Standard,28,Engaged,5,2013-03-01
346274,Quebec,Male,Bachelor,85879.0,Married,Star,5923.52,Standard,33,Engaged,4,2014-01-01
346295,Quebec,Male,Bachelor,58490.0,Married,Star,12282.84,Standard,26,Engaged,1,2017-12-01
346346,Alberta,Male,Bachelor,55257.0,Married,Star,2636.98,Standard,17,Disengaged,0,2018-01-01
346384,Ontario,Male,High School or Below,51779.0,Married,Star,5528.66,Standard,37,Engaged,5,2013-04-01
346390,British Columbia,Male,Bachelor,73135.0,Single,Star,2674.73,Standard,9,Disengaged,0,2018-01-01
346456,Ontario,Male,Bachelor,61014.0,Married,Star,13235.54,Standard,40,Engaged,5,2013-02-01
346499,Ontario,Female,Bachelor,59169.0,Married,Nova,9816.53,Standard,14,Disengaged,0,2018-07-01
346529,Quebec,Female,College,67178.0,Single,Star,6297.0,Standard,42,Engaged,5,2013-12-01
346554,British Columbia,Male,Bachelor,101352.0,Married,Star,3808.12,Standard,0,Disengaged,6,2012-07-01
346598,Quebec,Male,Bachelor,96790.0,Married,Nova,5320.08,Standard,25,Engaged,1,2017-12-01
346633,Ontario,Female,College,67178.0,Married,Aurora,5504.14,Standard,36,Engaged,1,2017-08-01
346678,Alberta,Female,Bachelor,88552.0,Married,Star,2691.57,Standard,58,Engaged,6,2012-06-01
346704,Saskatchewan,Female,Bachelor,87987.0,Single,Nova,2913.48,Standard,50,Engaged,4,2014-07-01
346766,British Columbia,Male,Bachelor,68856.0,Married,Nova,27542.37,Standard,11,Disengaged,0,2018-07-01
346809,Ontario,Female,High School or Below,72660.0,Single,Star,4860.62,Standard,33,Engaged,1,2017-05-01
346828,Ontario,Female,Bachelor,54373.0,Married,Nova,2814.44,Standard,46,Engaged,6,2012-05-01
346925,Quebec,Female,High School or Below,48085.0,Divorced,Nova,5264.36,Standard,32,Engaged,3,2015-02-01
347001,Ontario,Female,Bachelor,87231.0,Married,Nova,9581.28,Standard,27,Engaged,4,2014-04-01
347013,Quebec,Male,Bachelor,39503.0,Married,Nova,6446.71,2018 Promotion,81,Engaged,0,2018-03-01
347142,British Columbia,Male,Bachelor,88363.0,Married,Star,7914.82,Standard,27,Engaged,2,2016-04-01
347212,Quebec,Male,College,66801.5,Divorced,Nova,2937.17,Standard,4,Disengaged,0,2018-09-01
347227,Quebec,Female,Bachelor,51890.0,Single,Star,2386.2,2018 Promotion,85,Engaged,0,2018-02-01
347231,Ontario,Female,College,67178.0,Divorced,Aurora,13080.79,Standard,40,Engaged,2,2016-03-01
347423,New Brunswick,Male,Bachelor,68820.0,Married,Nova,8625.84,Standard,18,Disengaged,1,2017-10-01
347431,Alberta,Female,Bachelor,59172.0,Married,Star,4932.92,Standard,42,Engaged,1,2017-05-01
347466,Ontario,Male,Bachelor,74963.0,Single,Nova,3427.15,Standard,32,Engaged,4,2014-01-01
347515,Ontario,Female,Bachelor,72810.0,Married,Aurora,5451.8,Standard,17,Disengaged,1,2017-11-01
347629,British Columbia,Male,College,66801.5,Married,Nova,6912.04,Standard,39,Engaged,1,2017-06-01
347634,Ontario,Female,Bachelor,46915.0,Married,Nova,2903.24,Standard,31,Engaged,3,2015-05-01
347861,British Columbia,Male,College,66801.5,Single,Star,4735.18,Standard,47,Engaged,2,2016-06-01
347914,Quebec,Male,Bachelor,56601.0,Married,Aurora,23536.75,Standard,11,Disengaged,0,2018-05-01
347932,New Brunswick,Male,Bachelor,78444.0,Married,Star,4425.75,Standard,41,Engaged,6,2012-09-01
347955,Quebec,Female,Bachelor,82740.0,Married,Aurora,5453.71,Standard,36,Engaged,1,2017-02-01
347982,British Columbia,Male,Bachelor,103522.0,Married,Star,5577.54,2018 Promotion,49,Engaged,0,2018-04-01
347987,British Columbia,Male,Bachelor,84294.0,Divorced,Nova,8742.06,Standard,11,Disengaged,0,2018-06-01
347997,Quebec,Female,Bachelor,76838.0,Divorced,Star,4909.84,Standard,5,Disengaged,0,2018-10-01
348047,British Columbia,Male,Bachelor,80051.0,Married,Star,2758.5,Standard,43,Engaged,3,2015-06-01
348056,Ontario,Female,Bachelor,63910.0,Married,Nova,10209.93,Standard,34,Engaged,1,2017-05-01
348065,British Columbia,Male,Doctor,131880.0,Married,Nova,3499.99,Standard,39,Engaged,4,2014-03-01
348085,Ontario,Male,College,66801.5,Single,Star,4017.06,Standard,37,Engaged,6,2012-10-01
348143,Quebec,Female,Bachelor,51956.0,Married,Nova,4950.25,2018 Promotion,60,Engaged,0,2018-04-01
348202,Ontario,Male,College,66801.5,Married,Nova,5087.02,Standard,38,Engaged,4,2014-05-01
348215,British Columbia,Female,Bachelor,63521.0,Married,Star,2523.65,Standard,41,Engaged,2,2016-05-01
348400,Ontario,Female,Bachelor,90265.0,Married,Star,2551.23,Standard,43,Engaged,3,2015-09-01
348448,Nova Scotia,Male,Bachelor,46831.0,Married,Aurora,6047.03,Standard,49,Engaged,5,2013-09-01
348463,Ontario,Female,Bachelor,68152.0,Married,Star,3136.43,Standard,37,Engaged,6,2012-09-01
348475,Ontario,Female,Doctor,126281.0,Divorced,Nova,3211.07,Standard,42,Engaged,4,2014-07-01
348600,British Columbia,Female,College,67178.0,Single,Aurora,22895.35,Standard,23,Engaged,1,2017-10-01
348672,Ontario,Female,College,67178.0,Single,Nova,3161.17,Standard,46,Engaged,5,2013-04-01
348681,British Columbia,Female,College,67178.0,Single,Nova,35944.71,Standard,44,Engaged,3,2015-08-01
348723,Quebec,Female,Bachelor,53045.0,Single,Star,2753.31,Standard,32,Engaged,6,2012-05-01
348732,Quebec,Female,High School or Below,45229.0,Single,Star,4770.55,Standard,15,Disengaged,1,2017-06-01
348740,British Columbia,Male,Bachelor,82300.0,Married,Star,5220.69,Standard,44,Engaged,3,2015-10-01
348751,Ontario,Female,College,67178.0,Single,Nova,8012.12,Standard,41,Engaged,4,2014-10-01
348774,Newfoundland,Female,Bachelor,65189.0,Single,Nova,8767.63,Standard,41,Engaged,5,2013-06-01
348835,Manitoba,Male,Master,81765.0,Single,Star,25464.82,Standard,45,Engaged,2,2016-01-01
348920,Quebec,Male,Bachelor,95947.0,Married,Star,4515.18,Standard,31,Engaged,5,2013-04-01
348994,Ontario,Male,Doctor,165418.0,Married,Aurora,25390.55,Standard,42,Engaged,2,2016-03-01
349001,Alberta,Female,Bachelor,54457.0,Divorced,Nova,3436.13,Standard,52,Engaged,3,2015-04-01
349046,Nova Scotia,Female,Bachelor,85447.0,Married,Aurora,5639.94,Standard,34,Engaged,2,2016-11-01
349115,Ontario,Male,Doctor,142291.0,Married,Star,2736.35,Standard,26,Engaged,4,2014-11-01
349132,Alberta,Female,Bachelor,53483.0,Married,Star,2457.44,Standard,38,Engaged,1,2017-04-01
349153,Ontario,Female,College,67178.0,Single,Nova,3402.39,Standard,39,Engaged,5,2013-07-01
349220,Quebec,Male,Bachelor,77868.0,Married,Aurora,7408.17,Standard,38,Engaged,4,2014-03-01
349278,Newfoundland,Female,Bachelor,86121.0,Married,Star,7455.36,Standard,31,Engaged,1,2017-10-01
349342,Ontario,Male,Bachelor,55800.0,Married,Aurora,5271.98,Standard,40,Engaged,4,2014-08-01
349470,Quebec,Female,Bachelor,93768.0,Married,Star,9587.59,2018 Promotion,47,Engaged,0,2018-03-01
349490,Quebec,Male,Master,75891.0,Divorced,Aurora,10083.49,Standard,31,Engaged,3,2015-07-01
349539,Quebec,Female,Bachelor,56663.0,Married,Aurora,5297.67,Standard,22,Engaged,6,2012-12-01
349577,Ontario,Male,Bachelor,78966.0,Married,Aurora,7381.62,Standard,40,Engaged,2,2016-03-01
349638,British Columbia,Male,High School or Below,52703.0,Divorced,Nova,3707.28,Standard,34,Engaged,5,2013-05-01
349670,British Columbia,Female,Bachelor,76316.0,Single,Star,5799.83,Standard,39,Engaged,6,2012-06-01
349695,British Columbia,Female,Bachelor,83332.0,Married,Nova,3223.33,Standard,0,Disengaged,0,2018-11-01
349730,Ontario,Male,Doctor,279093.0,Single,Nova,6232.69,Standard,55,Engaged,4,2014-07-01
349767,Ontario,Male,Bachelor,86706.0,Married,Nova,5382.76,Standard,27,Engaged,1,2017-03-01
349838,Quebec,Male,College,66801.5,Divorced,Star,8714.92,Standard,33,Engaged,5,2013-07-01
350001,Alberta,Female,College,67178.0,Married,Nova,4788.93,Standard,44,Engaged,3,2015-05-01
350238,Ontario,Male,Bachelor,50227.0,Married,Star,2422.19,Standard,35,Engaged,3,2015-06-01
350269,Alberta,Male,Bachelor,89781.0,Married,Nova,8609.16,Standard,0,Disengaged,1,2017-05-01
350271,Alberta,Male,College,66801.5,Married,Aurora,8311.14,Standard,26,Engaged,1,2017-11-01
350486,New Brunswick,Male,Bachelor,68413.0,Married,Star,32861.26,Standard,0,Disengaged,0,2018-12-01
350587,Nova Scotia,Female,Bachelor,49588.0,Divorced,Nova,10972.07,Standard,46,Engaged,5,2013-02-01
350631,Quebec,Male,Bachelor,104527.0,Single,Nova,22325.83,Standard,40,Engaged,4,2014-10-01
350675,Manitoba,Male,Bachelor,75400.0,Single,Star,4815.85,Standard,35,Engaged,6,2012-11-01
350692,Ontario,Female,Bachelor,93977.0,Married,Aurora,15727.13,Standard,40,Engaged,2,2016-11-01
350863,Ontario,Female,Bachelor,102982.0,Married,Star,5181.62,Standard,45,Engaged,1,2017-05-01
350901,Quebec,Female,College,67178.0,Married,Nova,13561.43,Standard,24,Engaged,1,2017-10-01
350910,Quebec,Male,College,66801.5,Single,Star,2693.61,2018 Promotion,0,Disengaged,0,2018-03-01
350979,Ontario,Female,Bachelor,48258.0,Single,Aurora,17223.07,Standard,39,Engaged,5,2013-06-01
351029,British Columbia,Male,Bachelor,86124.0,Married,Nova,5317.81,Standard,31,Engaged,2,2016-04-01
351138,Saskatchewan,Female,Bachelor,76565.0,Single,Star,2836.68,Standard,33,Engaged,4,2014-07-01
351145,British Columbia,Female,Bachelor,59169.0,Married,Star,9816.53,Standard,40,Engaged,3,2015-07-01
351238,Quebec,Male,Bachelor,68149.0,Married,Nova,6176.7,Standard,36,Engaged,4,2014-11-01
351292,Ontario,Male,Bachelor,88055.0,Married,Star,2582.41,Standard,8,Disengaged,0,2018-06-01
351296,Quebec,Female,Bachelor,104990.0,Divorced,Star,39365.3,Standard,38,Engaged,1,2017-05-01
351367,Manitoba,Male,College,66801.5,Married,Nova,5079.83,Standard,36,Engaged,6,2012-06-01
351389,Ontario,Female,Bachelor,88697.0,Married,Star,4436.81,Standard,40,Engaged,5,2013-12-01
351461,British Columbia,Male,Bachelor,81317.0,Single,Aurora,5640.73,2018 Promotion,46,Engaged,0,2018-04-01
351500,British Columbia,Female,Bachelor,85094.0,Married,Star,2572.45,Standard,32,Engaged,6,2012-09-01
351513,Ontario,Female,Doctor,210090.0,Divorced,Aurora,5096.67,Standard,0,Disengaged,6,2012-11-01
351551,Ontario,Female,College,67178.0,Single,Star,4034.93,2018 Promotion,50,Engaged,0,2018-02-01
351615,British Columbia,Female,College,67178.0,Divorced,Aurora,8689.82,Standard,85,Engaged,3,2015-05-01
351753,Ontario,Female,Master,81333.0,Single,Aurora,6005.85,Standard,15,Disengaged,1,2017-12-01
351889,Ontario,Male,Bachelor,73695.0,Married,Nova,8707.62,Standard,35,Engaged,4,2014-08-01
351897,Ontario,Male,Doctor,70755.0,Divorced,Aurora,11315.2,Standard,40,Engaged,1,2017-04-01
351937,Saskatchewan,Female,Bachelor,96378.0,Married,Aurora,27929.96,Standard,34,Engaged,0,2018-01-01
351966,British Columbia,Female,Bachelor,53068.0,Married,Aurora,5761.11,Standard,8,Disengaged,0,2018-05-01
352005,Ontario,Female,High School or Below,56056.0,Divorced,Nova,4196.26,Standard,43,Engaged,2,2016-08-01
352053,Quebec,Male,Bachelor,97314.0,Married,Nova,22837.14,Standard,49,Engaged,4,2014-11-01
352068,Quebec,Male,Bachelor,82837.0,Married,Nova,2951.29,Standard,51,Engaged,4,2014-05-01
352078,British Columbia,Female,Bachelor,72879.0,Married,Star,5412.46,Standard,34,Engaged,6,2012-10-01
352092,Quebec,Male,Bachelor,94459.0,Married,Aurora,8096.31,Standard,42,Engaged,1,2017-05-01
352101,Ontario,Female,Bachelor,67445.0,Single,Nova,5015.01,Standard,39,Engaged,5,2013-12-01
352170,Quebec,Female,College,67178.0,Single,Star,2030.78,Standard,40,Engaged,2,2016-10-01
352216,New Brunswick,Female,Bachelor,48650.0,Single,Star,2555.85,Standard,3,Disengaged,0,2018-09-01
352242,British Columbia,Female,Bachelor,83322.0,Married,Aurora,7462.93,Standard,35,Engaged,5,2013-05-01
352280,Alberta,Female,Bachelor,95469.0,Married,Aurora,7437.69,Standard,26,Engaged,1,2017-07-01
352306,British Columbia,Male,Bachelor,74679.0,Single,Star,14439.8,Standard,27,Engaged,1,2017-11-01
352337,Alberta,Female,Bachelor,70119.0,Married,Star,5536.39,Standard,29,Engaged,4,2014-04-01
352424,British Columbia,Male,Bachelor,47153.0,Married,Aurora,6273.17,Standard,52,Engaged,6,2012-06-01
352490,Alberta,Female,High School or Below,44154.0,Married,Star,2554.44,Standard,54,Engaged,2,2016-10-01
352501,Saskatchewan,Male,Bachelor,80381.0,Married,Aurora,17367.27,Standard,49,Engaged,4,2014-03-01
352582,Ontario,Male,Bachelor,49100.0,Married,Aurora,5469.54,2018 Promotion,73,Engaged,0,2018-04-01
352617,Alberta,Male,Bachelor,89062.0,Single,Nova,3886.65,Standard,26,Engaged,6,2012-07-01
352653,Alberta,Female,Bachelor,98843.0,Married,Nova,13778.37,Standard,38,Engaged,2,2016-08-01
352702,Quebec,Male,Bachelor,52204.0,Married,Nova,12663.6,Standard,45,Engaged,4,2014-08-01
352747,Ontario,Male,Bachelor,62748.0,Married,Star,16504.96,Standard,15,Disengaged,1,2017-11-01
352809,British Columbia,Female,Bachelor,59355.0,Married,Nova,7098.02,2018 Promotion,15,Disengaged,0,2018-04-01
352834,Ontario,Male,High School or Below,58212.0,Married,Star,4582.69,Standard,34,Engaged,1,2017-08-01
352916,Ontario,Male,Doctor,131753.0,Married,Nova,4294.0,Standard,21,Engaged,3,2015-09-01
353032,British Columbia,Female,College,67178.0,Single,Star,2393.92,Standard,48,Engaged,3,2015-06-01
353076,Quebec,Female,College,67178.0,Single,Nova,19964.4,Standard,14,Disengaged,0,2018-06-01
353096,Ontario,Male,Master,97596.0,Divorced,Star,2538.63,Standard,32,Engaged,4,2014-09-01
353128,British Columbia,Female,Bachelor,83071.0,Divorced,Star,4670.06,Standard,38,Engaged,6,2012-09-01
353308,Ontario,Female,Bachelor,64117.0,Married,Nova,5500.58,2018 Promotion,0,Disengaged,0,2018-04-01
353369,Quebec,Male,Bachelor,69595.0,Single,Aurora,43217.22,Standard,8,Disengaged,0,2018-09-01
353396,Quebec,Male,Bachelor,73970.0,Married,Nova,9971.02,Standard,38,Engaged,2,2016-09-01
